Campaign report
"January 1, 2025 - December 31, 2025 compared to January 1, 2024 - December 31, 2024"
Campaign status,Campaign,Budget,Budget name,Budget type,Status,Status reasons,Campaign type,Currency code,Cost,Cost (Compare to),Cost (Change),Cost (Change %),TrueView views,TrueView views (Compare to),TrueView views (Change),TrueView views (Change %),Clicks,Clicks (Compare to),Clicks (Change),Clicks (Change %),Avg. CPC,Avg. CPC (Compare to),Avg. CPC (Change),Avg. CPC (Change %),Avg. watch time / impr.,Avg. watch time / impr. (Compare to),Avg. watch time / impr. (Change),Avg. watch time / impr. (Change %),TrueView avg. CPV,TrueView avg. CPV (Compare to),TrueView avg. CPV (Change),TrueView avg. CPV (Change %),Video played to 25%,Video played to 25% (Compare to),Video played to 25% (Change),Video played to 25% (Change %),Video played to 50%,Video played to 50% (Compare to),Video played to 50% (Change),Video played to 50% (Change %),Video played to 75%,Video played to 75% (Compare to),Video played to 75% (Change),Video played to 75% (Change %),Video played to 100%,Video played to 100% (Compare to),Video played to 100% (Change),Video played to 100% (Change %),Optimization score,Impr.,Impr. (Compare to),Impr. (Change),Impr. (Change %),Bid strategy type
Enabled,Ledizolv Video - Keywords,500.00, --,Campaign Total,Ended,campaign ended; unknown,Video,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximum CPV
Paused,Buy Alconox Key Phrase Campaign,25.00, --,Daily,Paused,campaign paused; unknown,Search,USD,106.65,284.72,-178.07,-62.54%,0,0,0,0.00%,564,670,-106,-15.82%,0.19,0.42,-0.24,-55.50%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,"3,780","2,908",872, +29.99%,Maximize Conversions (Target CPA)
Paused,Foodservice-Fryer,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,HealthCare-Broad,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Electronics-Phrase,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Foodservice Full Interview with Stacy Silverstein,5.00, --,Daily,Paused,campaign paused; unknown,Video,USD,0.00,348.62,-348.62,-100.00%,0,"9,522","-9,522",-100.00%,0,0,0,0.00%,0,0,0.00,0.00%, --,"1,311.8","-1,311.8",-100.00%,0,0.037,-0.037,-100.00%, --,0.11%,-0.11%,-100.00%, --,0.10%,-0.10%,-100.00%, --,0.09%,-0.09%,-100.00%, --,2.46%,-2.46%,-100.00%, --,0,"119,710","-119,710",-100.00%,Target CPV
Paused,Medical Device,45.00, --,Daily,Paused,campaign paused; some ads disapproved,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,FoodService General,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximize Conversions
Paused,Remarketing Video Campaign,5.00, --,Daily,Paused,campaign paused; some ads limited by policy,Video,USD,0.00,127.84,-127.84,-100.00%,0,"4,982","-4,982",-100.00%,0,31,-31,-100.00%,0,4.12,-4.12,-100.00%, --, --,0,0.00%,0,0.026,-0.026,-100.00%, --,63.96%,-63.96%,-100.00%, --,51.64%,-51.64%,-100.00%, --,44.85%,-44.85%,-100.00%, --,40.81%,-40.81%,-100.00%, --,0,"9,177","-9,177",-100.00%,Maximum CPV
Paused,General-Phrase,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Brand-Exact,50.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximize Conversions (Target CPA)
Paused,Solar-Exact,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Enabled,Ledizolv 4,5.00, --,Daily,Eligible,unknown,Search,USD,234.74,1261.66,-1026.93,-81.39%,0,0,0,0.00%,"2,120","2,612",-492,-18.84%,0.11,0.48,-0.37,-77.08%, --, --,0,0.00%,0,0,0.000,0.00%,0.00%, --,0.00%,0.00%,0.00%, --,0.00%,0.00%,0.00%, --,0.00%,0.00%,0.00%, --,0.00%,0.00%,99.25,"206,495","168,602","37,893", +22.47%,Maximize Conversions
Paused,Pharmaceutical,25.00, --,Daily,Paused,campaign paused; some ads disapproved,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,HealthCare-Phrase,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Paused,Lab-Phrase,30.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximize Conversions (Target CPA)
Paused,Medical Device-Broad,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Enabled,PMax: WooCommerce Shopping Ads,33.00, --,Daily,Eligible (Limited),limited by budget; unknown,Performance Max,USD,1323.56,1623.27,-299.71,-18.46%,136,237,-101,-42.62%,"2,324","2,265",59, +2.60%,0.57,0.72,-0.15,-20.53%,35.7,47.3,-11.6,-24.51%,0.125,0.045,0.080, +175.57%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%,83.15,"153,760","143,042","10,718", +7.49%,Maximize Conversion Value (Target ROAS)
Enabled,Alconox Inc. Website Trailer,100.00, --,Campaign Total,Ended,campaign ended; unknown,Video,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximum CPV
Paused,Cosmetics-Phrase,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Paused,Biotech-Exact,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Target Impression Share
Enabled,Teaser Video Non-skippable - 2020-12-09,100.00, --,Campaign Total,Ended,campaign ended; unknown,Video,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Target CPM
Paused,Medical Device-Phrase,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Paused,Aqueous Cleaning Book Download Key Phrase Campaign,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,10.98,-10.98,-100.00%,0,0,0,0.00%,0,4,-4,-100.00%,0,2.75,-2.75,-100.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,58,-58,-100.00%,Maximize clicks
Paused,Purchase Liquinox Search Ads,12.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,176.56,-176.56,-100.00%,0,0,0,0.00%,0,196,-196,-100.00%,0,0.90,-0.90,-100.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,"4,727","-4,727",-100.00%,Maximize Conversions (Target CPA)
Paused,Cosmetic,10.00, --,Daily,Paused,campaign paused; All ads paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Pharmaceutical-Broad,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Display Campaign,10.00, --,Daily,Paused,campaign paused; unknown,Display,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Paused,Solar,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Purchase Alconox Detergent Performance Max Campaign,50.00, --,Daily,Paused,campaign paused; unknown,Performance Max,USD,2797.93,15197.57,-12399.64,-81.59%,"2,328","14,636","-12,308",-84.09%,"4,131","20,429","-16,298",-79.78%,0.68,0.74,-0.07,-8.96%,34.9, --,34.9, +∞,0.120,0.074,0.045, +61.04%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,"144,937","968,220","-823,283",-85.03%,Maximize Conversion Value
Removed,Purchase AlconoxSearch Ads,12.00, --,Daily,Removed,campaign removed; most ads under review,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximize Conversions (Target CPA)
Paused,Lab,25.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Paused,Electronics-Exact,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Paused,Ledizolv Video Views,2.00, --,Daily,Paused,campaign paused; unknown,Video,USD,614.94,975.80,-360.86,-36.98%,"28,325","46,560","-18,235",-39.16%,48,40,8, +20.00%,12.81,24.40,-11.58,-47.48%,63.1,56.3,6.8, +12.08%,0.022,0.021,0.001, +3.59%,57.48%,61.28%,-3.80%,-6.20%,47.75%,51.54%,-3.79%,-7.35%,42.11%,45.80%,-3.69%,-8.05%,38.28%,41.85%,-3.57%,-8.54%, --,"49,939","80,103","-30,164",-37.66%,Maximum CPV
Paused,Foodservice Videos,5.00, --,Daily,Paused,campaign paused; unknown,Video,USD,131.25,498.85,-367.60,-73.69%,"8,387","23,112","-14,725",-63.71%,7,7,0,0.00%,18.75,71.26,-52.51,-73.69%,10.4,9.8,0.6, +6.42%,0.016,0.022,-0.006,-27.49%,45.04%,39.61%,5.43%, +13.70%,24.02%,20.28%,3.73%, +18.41%,14.85%,11.94%,2.91%, +24.35%,7.90%,6.26%,1.65%, +26.35%, --,"71,972","236,363","-164,391",-69.55%,Target CPV
Paused,Critical Cleaning Key Phrase Book Download Campaign,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,15,-15,-100.00%,Maximize clicks
Paused,Video - How to Choose a CIP Detergent - Keywords,2.00, --,Daily,Paused,campaign paused; unknown,Video,USD,0.00,707.26,-707.26,-100.00%,0,"33,700","-33,700",-100.00%,0,37,-37,-100.00%,0,19.12,-19.12,-100.00%, --,94.3,-94.3,-100.00%,0,0.021,-0.021,-100.00%, --,53.40%,-53.40%,-100.00%, --,40.94%,-40.94%,-100.00%, --,34.81%,-34.81%,-100.00%, --,30.82%,-30.82%,-100.00%, --,0,"55,293","-55,293",-100.00%,Maximum CPV
Paused,Enviromental-Broad,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Manual CPC
Enabled,Video - How to Clean Proteins with Enzymatic Detergent - Tergazyme - Keywords,200.00, --,Campaign Total,Ended,campaign ended; unknown,Video,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,Maximum CPV
Paused,Biotech-Phrase,10.00, --,Daily,Paused,campaign paused; some ads disapproved,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Paused,How to Make a 1% Detergent Solution By Following These Four Simple Steps - Topics Targeted,2.00, --,Daily,Paused,campaign paused; unknown,Video,USD,0.00,706.19,-706.19,-100.00%,0,"44,900","-44,900",-100.00%,0,60,-60,-100.00%,0,11.77,-11.77,-100.00%, --, --,0,0.00%,0,0.016,-0.016,-100.00%, --,66.25%,-66.25%,-100.00%, --,55.89%,-55.89%,-100.00%, --,48.79%,-48.79%,-100.00%, --,43.62%,-43.62%,-100.00%, --,0,"76,766","-76,766",-100.00%,Maximum CPV
Paused,Alconox Michael interview,7.00, --,Daily,Paused,campaign paused; unknown,Video,USD,661.20,0.00,661.20, +∞,"34,621",0,"34,621", +∞,282,0,282, +∞,2.34,0,2.34, +∞, --, --,0,0.00%,0.019,0,0.019, +∞,28.55%, --,28.55%, +∞,23.93%, --,23.93%, +∞,21.77%, --,21.77%, +∞,20.29%, --,20.29%, +∞, --,"102,493",0,"102,493", +∞,Target CPV
Paused,Enviromental-Exact,10.00, --,Daily,Paused,campaign paused; unknown,Search,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --,0,0,0,0.00%,CPC (enhanced)
Total: Campaigns, --, --, --, --, --,, --,USD,16600.56,30705.46,-14104.90,-45.94%,"702,670","628,632","74,038", +11.78%,"10,027","26,906","-16,879",-62.73%,1.66,1.14,0.51, +45.07%,46.5,33.8,12.7, +37.74%,0.018,0.020,-0.002,-11.77%,58.35%,62.58%,-4.23%,-6.76%,47.79%,48.51%,-0.72%,-1.48%,42.65%,42.77%,-0.11%,-0.26%,39.09%,39.33%,-0.24%,-0.61%, --,"1,881,998","2,724,543","-842,545",-30.92%, --
Total: Account,,,,,,,,USD,16600.56,30705.46,-14104.90,-45.94%,"702,670","628,632","74,038", +11.78%,"10,027","26,906","-16,879",-62.73%,1.66,1.14,0.51, +45.07%,46.5,33.8,12.7, +37.74%,0.018,0.020,-0.002,-11.77%,58.35%,62.58%,-4.23%,-6.76%,47.79%,48.51%,-0.72%,-1.48%,42.65%,42.77%,-0.11%,-0.26%,39.09%,39.33%,-0.24%,-0.61%,,"1,881,998","2,724,543","-842,545",-30.92%,
Total: Search,,,,,,,Search,USD,341.39,2374.38,-2032.99,-85.62%,0,0,0,0.00%,"2,684","3,727","-1,043",-27.98%,0.13,0.64,-0.51,-80.03%, --, --,0,0.00%,0,0,0.000,0.00%,0.00%, --,0.00%,0.00%,0.00%, --,0.00%,0.00%,0.00%, --,0.00%,0.00%,0.00%, --,0.00%,0.00%,,"210,275","180,857","29,418", +16.27%,
Total: Video,,,,,,,Video,USD,12137.68,11510.24,627.44, +5.45%,"700,206","613,759","86,447", +14.08%,888,485,403, +83.09%,13.67,23.73,-10.06,-42.41%,46.6,33.7,12.8, +37.96%,0.017,0.019,-0.001,-7.57%,58.35%,62.58%,-4.23%,-6.76%,47.79%,48.51%,-0.72%,-1.48%,42.66%,42.77%,-0.11%,-0.26%,39.09%,39.33%,-0.24%,-0.61%,,"1,373,026","1,432,424","-59,398",-4.15%,
Total: Performance Max,,,,,,,Performance Max,USD,4121.50,16820.85,-12699.35,-75.50%,"2,464","14,873","-12,409",-83.43%,"6,455","22,694","-16,239",-71.56%,0.64,0.74,-0.10,-13.86%,34.9, --,34.9, +∞,0.120,0.074,0.046, +62.46%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%,,"298,697","1,111,262","-812,565",-73.12%,
Total: Display,,,,,,,Display,USD,0.00,0.00,0.00,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0.00,0.00%, --, --,0,0.00%,0,0,0.000,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%, --, --,0.00%,0.00%,,0,0,0,0.00%,
